campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,click_through_rate_percent,conversions,conversion_rate_percent,spend,revenue_generated,real_roas
823879,Email Campaign,2023-08-04,Inactive,SMS,8132,597,7.34,45,7.54,4404.77,8670.97,1.97
840586,Referral Program,2023-08-04,New Users,App,4054,969,23.90,75,7.74,3460.48,3480.02,1.01
249931,New User Discount,2023-08-03,Premium,App,6830,572,8.37,11,1.92,4011.57,5470.49,1.36
48952,Weekend Special,2023-08-03,Inactive,SMS,4288,129,3.01,46,35.66,3144.36,5980.38,1.90
452030,Festival Offer,2023-08-03,Premium,App,2781,461,16.58,11,2.39,2077.21,7737.86,3.73
384985,Flash Sale,2023-08-03,Premium,App,2049,717,34.99,77,10.74,4751.78,8056.5,1.70
729474,Membership Drive,2023-08-03,All,Social Media,8057,721,8.95,91,12.62,1263.36,8646.38,6.84
770958,Category Promotion,2023-08-03,Inactive,Email,2095,664,31.69,90,13.55,1621.55,9543.15,5.89
865740,App Push Notification,2023-08-03,Premium,Social Media,2694,982,36.45,31,3.16,2482.71,5165.02,2.08
809079,Email Campaign,2023-08-03,All,App,5473,453,8.28,91,20.09,4787.42,2986.92,0.62
673098,Referral Program,2023-08-03,Inactive,App,8293,414,4.99,27,6.52,2193.55,3194.41,1.46
575227,New User Discount,2023-08-02,All,Social Media,5756,533,9.26,83,15.57,1175.61,4256.58,3.62
550157,Weekend Special,2023-08-02,New Users,App,3272,546,16.69,69,12.64,1575,3341.41,2.12
124795,Festival Offer,2023-08-02,All,App,8556,554,6.47,13,2.35,1973.62,4164,2.11
250024,Flash Sale,2023-08-02,New Users,App,6714,229,3.41,57,24.89,1685.86,8313.28,4.93
832565,Membership Drive,2023-08-02,Inactive,SMS,6265,400,6.38,14,3.50,1326.6,2162.16,1.63
111047,Category Promotion,2023-08-02,Inactive,App,5700,788,13.82,20,2.54,3021.39,3166.68,1.05
790072,App Push Notification,2023-08-02,Inactive,App,2519,366,14.53,32,8.74,1760.01,9702.24,5.51
417,Email Campaign,2023-08-02,New Users,Social Media,9896,840,8.49,53,6.31,2704.17,5202.3,1.92
911644,Referral Program,2023-08-02,All,Social Media,2909,665,22.86,28,4.21,4228.37,8422.92,1.99
268949,New User Discount,2023-08-01,All,Email,8150,182,2.23,85,46.70,4325.42,5286.96,1.22
223600,Weekend Special,2023-08-01,Inactive,Email,1528,621,40.64,66,10.63,1814.77,8426.13,4.64
652261,Festival Offer,2023-08-01,Inactive,Email,8511,534,6.27,52,9.74,1697.29,8654.12,5.10
790684,Flash Sale,2023-08-01,New Users,Email,5631,933,16.57,28,3.00,2616.86,4026.83,1.54
354778,Membership Drive,2023-08-01,Premium,Social Media,2579,131,5.08,99,75.57,3717.08,8925.91,2.40
967464,Category Promotion,2023-08-01,All,Email,1788,702,39.26,62,8.83,4638.16,3321.06,0.72
300803,App Push Notification,2023-08-01,Premium,Social Media,4730,870,18.39,36,4.14,1403.01,3411.19,2.43
590042,Email Campaign,2023-08-01,Premium,Social Media,6002,575,9.58,19,3.30,2608.95,8589.69,3.29
821248,Referral Program,2023-08-01,Premium,Social Media,1149,200,17.41,74,37.00,3156.26,2369.64,0.75
742575,New User Discount,2023-07-31,All,SMS,1364,802,58.80,64,7.98,3121.67,6726.77,2.15
153789,Weekend Special,2023-07-31,Premium,Email,6464,239,3.70,95,39.75,2142.17,9516.25,4.44
19885,Festival Offer,2023-07-31,New Users,Social Media,2772,596,21.50,48,8.05,2741.13,2018.93,0.74
644099,Flash Sale,2023-07-31,New Users,Social Media,8051,460,5.71,34,7.39,1398.06,5402.09,3.86
613679,Membership Drive,2023-07-31,Inactive,App,1328,196,14.76,70,35.71,1706.3,5032.02,2.95
391498,Category Promotion,2023-07-31,New Users,Social Media,2049,597,29.14,65,10.89,3711.64,7993.48,2.15
51236,App Push Notification,2023-07-31,New Users,Email,2375,841,35.41,54,6.42,2294.13,4025.88,1.75
722177,Email Campaign,2023-07-31,New Users,Email,6664,942,14.14,62,6.58,1603.61,8410.08,5.24
775797,Referral Program,2023-07-31,Premium,App,7790,478,6.14,46,9.62,4367.8,2316.66,0.53
20892,New User Discount,2023-07-30,All,SMS,5649,657,11.63,13,1.98,1171.52,2935.22,2.51
824772,Weekend Special,2023-07-30,All,SMS,4658,100,2.15,41,41.00,3362.03,3292.14,0.98
185571,Festival Offer,2023-07-30,All,Email,2188,296,13.53,69,23.31,3452.33,9361.19,2.71
9300,Flash Sale,2023-07-30,New Users,Social Media,5596,654,11.69,53,8.10,3439.01,2287.96,0.67
562591,Membership Drive,2023-07-30,Premium,Social Media,2422,307,12.68,42,13.68,1043.87,6985.49,6.69
894214,Category Promotion,2023-07-30,All,App,8349,489,5.86,43,8.79,4210.88,4849.77,1.15
342900,App Push Notification,2023-07-30,Inactive,App,6110,445,7.28,46,10.34,2839.61,6425.96,2.26
694471,Email Campaign,2023-07-30,New Users,Email,2988,289,9.67,79,27.34,1232.73,8910.04,7.23
500998,Referral Program,2023-07-30,New Users,App,8564,784,9.15,47,5.99,3532.05,7205.69,2.04
360591,New User Discount,2023-07-29,All,Email,5151,204,3.96,99,48.53,3382.61,6883.55,2.03
613015,Weekend Special,2023-07-29,New Users,Social Media,3220,608,18.88,57,9.38,3945.77,3248.37,0.82
377510,Festival Offer,2023-07-29,New Users,Email,3952,223,5.64,59,26.46,3169.71,4777.37,1.51
818935,Flash Sale,2023-07-29,All,SMS,5257,854,16.25,86,10.07,2171.13,3278.71,1.51
443054,Membership Drive,2023-07-29,All,SMS,5715,763,13.35,32,4.19,1476.88,7345.3,4.97
828821,Category Promotion,2023-07-29,All,SMS,6933,108,1.56,26,24.07,1927.15,5314.31,2.76
659238,App Push Notification,2023-07-29,All,App,1979,474,23.95,55,11.60,2827.36,4627.01,1.64
813439,Email Campaign,2023-07-29,New Users,App,7338,401,5.46,87,21.70,4646.83,9743.22,2.10
736525,Referral Program,2023-07-29,Premium,Email,5726,107,1.87,99,92.52,2465.46,6855.28,2.78
555539,New User Discount,2023-07-28,All,Social Media,5614,776,13.82,58,7.47,1847.47,3339.6,1.81
522108,Weekend Special,2023-07-28,All,App,8073,143,1.77,59,41.26,4609.26,8888.74,1.93
239873,Festival Offer,2023-07-28,All,SMS,3612,451,12.49,13,2.88,4496.22,3227.31,0.72
235536,Flash Sale,2023-07-28,Premium,Email,6030,491,8.14,12,2.44,4583.31,2529.41,0.55
950754,Membership Drive,2023-07-28,Premium,Email,5519,533,9.66,61,11.44,3860.78,3479.32,0.90
29162,Category Promotion,2023-07-28,Inactive,App,8376,211,2.52,84,39.81,1613.46,2642.69,1.64
60762,App Push Notification,2023-07-28,Inactive,Social Media,3770,331,8.78,29,8.76,2698.36,2225.9,0.82
519197,Email Campaign,2023-07-28,All,Email,5884,641,10.89,33,5.15,4545.52,3248.18,0.71
787853,Referral Program,2023-07-28,New Users,Social Media,5265,963,18.29,49,5.09,4882.19,8546.74,1.75
45754,New User Discount,2023-07-27,Premium,App,9055,580,6.41,100,17.24,1210.2,6346.57,5.24
590734,Weekend Special,2023-07-27,New Users,Social Media,1230,314,25.53,61,19.43,1518.59,7053.8,4.64
610627,Festival Offer,2023-07-27,New Users,SMS,7911,800,10.11,41,5.13,3025.45,5452.05,1.80
432858,Flash Sale,2023-07-27,New Users,Social Media,5371,262,4.88,50,19.08,1306.58,3395.6,2.60
446694,Membership Drive,2023-07-27,Inactive,SMS,9910,646,6.52,29,4.49,2046.93,7452.3,3.64
453934,Category Promotion,2023-07-27,Inactive,Social Media,6662,407,6.11,76,18.67,3597.93,8648.46,2.40
182600,App Push Notification,2023-07-27,Inactive,App,7448,496,6.66,85,17.14,3137.31,2076.57,0.66
595995,Email Campaign,2023-07-27,Premium,Social Media,9892,652,6.59,70,10.74,2897.69,5691.01,1.96
350371,Referral Program,2023-07-27,Inactive,SMS,8853,436,4.92,34,7.80,1337.05,8631.41,6.46
535428,New User Discount,2023-07-26,All,App,9581,972,10.15,94,9.67,3510.67,9106.66,2.59
131922,Weekend Special,2023-07-26,Premium,SMS,5883,244,4.15,99,40.57,4872.54,6322.76,1.30
558554,Festival Offer,2023-07-26,Inactive,App,8126,224,2.76,16,7.14,3897.31,5156.83,1.32
139283,Flash Sale,2023-07-26,Premium,Email,5199,138,2.65,67,48.55,2757.21,5454.07,1.98
992210,Membership Drive,2023-07-26,Inactive,SMS,8175,888,10.86,92,10.36,3027.98,4109.95,1.36
232474,Category Promotion,2023-07-26,All,SMS,2933,900,30.69,52,5.78,1462.6,8092.31,5.53
377325,App Push Notification,2023-07-26,Inactive,Social Media,3820,656,17.17,13,1.98,2863.38,9944.19,3.47
377283,Email Campaign,2023-07-26,Inactive,App,5277,212,4.02,74,34.91,4816.04,6521.95,1.35
359256,Referral Program,2023-07-26,Premium,Social Media,8723,659,7.55,15,2.28,3066.26,3118.24,1.02
297312,New User Discount,2023-07-25,Inactive,Email,7702,135,1.75,66,48.89,2483.1,3088.8,1.24
88101,Weekend Special,2023-07-25,New Users,Social Media,1345,862,64.09,70,8.12,3538.32,2591.78,0.73
949009,Festival Offer,2023-07-25,Inactive,Email,9845,270,2.74,36,13.33,3761.62,7712.94,2.05
70208,Flash Sale,2023-07-25,Premium,Email,7490,394,5.26,37,9.39,4436.24,9422.68,2.12
343929,Membership Drive,2023-07-25,Premium,Social Media,4803,974,20.28,51,5.24,2978.64,4729.65,1.59
200610,Category Promotion,2023-07-25,Premium,App,3795,216,5.69,62,28.70,4123.04,4148.42,1.01
556828,App Push Notification,2023-07-25,All,SMS,2290,610,26.64,60,9.84,3496.61,3905.34,1.12
913614,Email Campaign,2023-07-25,New Users,Social Media,9738,606,6.22,46,7.59,3510.95,8496.38,2.42
308994,Referral Program,2023-07-25,New Users,Social Media,3635,977,26.88,26,2.66,1479.26,7813.21,5.28
621999,New User Discount,2023-07-24,Premium,SMS,9363,898,9.59,55,6.12,1673.9,5647.13,3.37
533296,Weekend Special,2023-07-24,Premium,Email,6799,802,11.80,48,5.99,2762.33,5754.37,2.08
912516,Festival Offer,2023-07-24,Inactive,Social Media,5254,778,14.81,34,4.37,1293.52,8603.76,6.65
456161,Flash Sale,2023-07-24,New Users,Email,8532,630,7.38,73,11.59,1073.63,9159.4,8.53
263411,Membership Drive,2023-07-24,New Users,Social Media,9488,323,3.40,61,18.89,4396.56,2270.33,0.52
652842,Category Promotion,2023-07-24,Inactive,Social Media,5814,733,12.61,21,2.86,1554.86,6441.04,4.14
149709,App Push Notification,2023-07-24,Premium,Social Media,2863,728,25.43,67,9.20,1517.39,9286.68,6.12
55629,Email Campaign,2023-07-24,New Users,Social Media,9304,202,2.17,80,39.60,2119.36,3657.34,1.73
646733,Referral Program,2023-07-24,Premium,App,9769,712,7.29,41,5.76,4016.96,9104.25,2.27
715632,New User Discount,2023-07-23,New Users,Email,8690,894,10.29,53,5.93,3092.87,5010.88,1.62
623840,Weekend Special,2023-07-23,Inactive,SMS,1651,807,48.88,16,1.98,3030.36,4383.37,1.45
905536,Festival Offer,2023-07-23,Premium,SMS,8975,480,5.35,92,19.17,1966.38,6197.67,3.15
246767,Flash Sale,2023-07-23,New Users,App,9603,297,3.09,73,24.58,4632.78,4430.23,0.96
768389,Membership Drive,2023-07-23,New Users,Email,1205,225,18.67,35,15.56,3418.92,9155.88,2.68
825949,Category Promotion,2023-07-23,Inactive,Social Media,4477,587,13.11,39,6.64,3594.79,8245.22,2.29
962687,App Push Notification,2023-07-23,Premium,SMS,1238,294,23.75,29,9.86,1842.05,9955.25,5.40
872779,Email Campaign,2023-07-23,Inactive,Email,9083,219,2.41,92,42.01,2440.48,6047.75,2.48
494982,Referral Program,2023-07-23,Premium,Social Media,3232,144,4.46,79,54.86,3628.8,2660.81,0.73
291029,New User Discount,2023-07-22,Inactive,Social Media,7776,772,9.93,52,6.74,4923.01,6117.92,1.24
46129,Weekend Special,2023-07-22,Premium,Email,6093,702,11.52,40,5.70,1769.62,9296.35,5.25
555340,Festival Offer,2023-07-22,Inactive,Email,7962,955,11.99,90,9.42,4409.68,2072.5,0.47
460399,Flash Sale,2023-07-22,Premium,Email,5466,433,7.92,36,8.31,3896.95,3969.75,1.02
367700,Membership Drive,2023-07-22,Premium,Email,2925,353,12.07,98,27.76,4549.5,2569.64,0.56
824305,Category Promotion,2023-07-22,All,Email,3548,640,18.04,40,6.25,3330.64,3176.68,0.95
127410,App Push Notification,2023-07-22,New Users,Social Media,8897,707,7.95,66,9.34,3544.84,4805.49,1.36
680105,Email Campaign,2023-07-22,Inactive,SMS,5929,984,16.60,54,5.49,1227.91,2085.86,1.70
528268,Referral Program,2023-07-22,New Users,App,9886,698,7.06,20,2.87,2392.91,3665.42,1.53
652556,New User Discount,2023-07-21,All,Email,9823,657,6.69,100,15.22,3338.27,9564.85,2.87
211997,Weekend Special,2023-07-21,Inactive,Social Media,2596,993,38.25,12,1.21,2686.1,7885.52,2.94
191230,Festival Offer,2023-07-21,Premium,SMS,6640,331,4.98,47,14.20,2369.26,2520.96,1.06
798870,Flash Sale,2023-07-21,All,Email,8836,438,4.96,90,20.55,1225.95,9540.27,7.78
23792,Membership Drive,2023-07-21,New Users,Email,9305,688,7.39,84,12.21,4922.4,3501.28,0.71
815224,Category Promotion,2023-07-21,Inactive,Social Media,6446,558,8.66,20,3.58,2141.61,8695.71,4.06
287650,App Push Notification,2023-07-21,All,Email,8076,407,5.04,12,2.95,1658.73,3805.85,2.29
471367,Email Campaign,2023-07-21,Premium,SMS,7792,249,3.20,50,20.08,4589.55,5300.5,1.15
145230,Referral Program,2023-07-21,Premium,Social Media,4113,512,12.45,100,19.53,2088.15,2439.71,1.17
273428,New User Discount,2023-07-20,Inactive,App,7951,816,10.26,35,4.29,2037.67,3290.67,1.61
118526,Weekend Special,2023-07-20,Premium,App,6558,489,7.46,34,6.95,3046.48,4898.05,1.61
125391,Festival Offer,2023-07-20,Inactive,SMS,8469,993,11.73,44,4.43,3828.32,9918.04,2.59
816594,Flash Sale,2023-07-20,New Users,Social Media,8815,154,1.75,82,53.25,1347.97,4415.38,3.28
783347,Membership Drive,2023-07-20,New Users,App,2323,714,30.74,39,5.46,2849.91,6184.94,2.17
41762,Category Promotion,2023-07-20,New Users,App,7390,105,1.42,25,23.81,4256.97,7543.56,1.77
608714,App Push Notification,2023-07-20,Premium,Social Media,7394,945,12.78,70,7.41,1154.59,6865.54,5.95
883065,Email Campaign,2023-07-20,Inactive,SMS,7344,278,3.79,57,20.50,3321.56,6249.26,1.88
782917,Referral Program,2023-07-20,Inactive,Email,8644,486,5.62,85,17.49,3466.04,9606.6,2.77
323589,New User Discount,2023-07-19,Premium,App,4702,683,14.53,11,1.61,1296.31,2209.81,1.70
668340,Weekend Special,2023-07-19,Premium,App,4218,271,6.42,69,25.46,3389.78,6049.12,1.78
789923,Festival Offer,2023-07-19,New Users,App,1568,580,36.99,56,9.66,4400.99,5908.17,1.34
760251,Flash Sale,2023-07-19,All,Social Media,8400,524,6.24,68,12.98,2702.92,6477.14,2.40
209896,Membership Drive,2023-07-19,All,App,8258,805,9.75,24,2.98,4777.76,4019.71,0.84
468176,Category Promotion,2023-07-19,All,App,4047,937,23.15,94,10.03,2269.36,3907.29,1.72
204402,App Push Notification,2023-07-19,Premium,Email,8776,470,5.36,49,10.43,2244.92,7621.46,3.39
547767,Email Campaign,2023-07-19,New Users,App,1600,552,34.50,77,13.95,2445.85,4268.77,1.75
241083,Referral Program,2023-07-19,All,App,9760,950,9.73,29,3.05,1440.64,5308.83,3.69
319718,New User Discount,2023-07-18,Inactive,Social Media,6221,761,12.23,74,9.72,4555.46,8368.44,1.84
804979,Weekend Special,2023-07-18,New Users,App,6702,260,3.88,54,20.77,3494.17,6939.61,1.99
194155,Festival Offer,2023-07-18,Premium,Social Media,3906,799,20.46,28,3.50,3342.04,7592.73,2.27
538191,Flash Sale,2023-07-18,All,App,5117,511,9.99,91,17.81,2041.99,4759.65,2.33
779790,Membership Drive,2023-07-18,New Users,Social Media,9125,708,7.76,76,10.73,4318.84,7863.08,1.82
657228,Category Promotion,2023-07-18,New Users,Social Media,1716,115,6.70,71,61.74,4953.44,7477.99,1.51
452388,App Push Notification,2023-07-18,Premium,SMS,3887,774,19.91,91,11.76,4840.78,5814.28,1.20
584348,Email Campaign,2023-07-18,All,SMS,5325,399,7.49,17,4.26,4593.91,8585.46,1.87
960952,Referral Program,2023-07-18,New Users,SMS,9786,913,9.33,15,1.64,1383.06,4990,3.61
11218,New User Discount,2023-07-17,Inactive,SMS,4971,771,15.51,41,5.32,4256.15,3786.13,0.89
989650,Weekend Special,2023-07-17,Inactive,Email,3071,973,31.68,81,8.32,3950.92,9845.22,2.49
594333,Festival Offer,2023-07-17,All,App,1180,316,26.78,82,25.95,2440.55,6268.52,2.57
693548,Flash Sale,2023-07-17,New Users,App,5241,163,3.11,91,55.83,3842.32,9372.34,2.44
797131,Membership Drive,2023-07-17,Inactive,App,8589,623,7.25,15,2.41,3470.65,4037.69,1.16
596239,Category Promotion,2023-07-17,All,Email,1112,428,38.49,23,5.37,3880.69,7362.99,1.90
898709,App Push Notification,2023-07-17,All,Email,3485,429,12.31,89,20.75,2118.36,4079.88,1.93
317129,Email Campaign,2023-07-17,New Users,Social Media,5502,792,14.39,65,8.21,3878.63,9862.89,2.54
199222,Referral Program,2023-07-17,Premium,Email,8933,939,10.51,85,9.05,4416.1,4978.69,1.13
627131,New User Discount,2023-07-16,Premium,Email,7454,884,11.86,96,10.86,3762.2,4249.1,1.13
606358,Weekend Special,2023-07-16,New Users,Email,6477,578,8.92,85,14.71,3973.26,8902.57,2.24
391266,Festival Offer,2023-07-16,New Users,SMS,3426,703,20.52,86,12.23,3701.3,5150.94,1.39
303014,Flash Sale,2023-07-16,Premium,Social Media,3018,988,32.74,89,9.01,2779.12,9178.88,3.30
583600,Membership Drive,2023-07-16,All,App,5548,446,8.04,68,15.25,2215.86,7047.87,3.18
586488,Category Promotion,2023-07-16,All,App,2991,340,11.37,59,17.35,4472.45,2003.4,0.45
712352,App Push Notification,2023-07-16,All,App,6042,331,5.48,69,20.85,4024.46,8310.67,2.07
49888,Email Campaign,2023-07-16,All,SMS,4427,361,8.15,56,15.51,1865.28,7137.2,3.83
220584,Referral Program,2023-07-16,All,Social Media,7197,774,10.75,45,5.81,3953.95,7591.19,1.92
106891,New User Discount,2023-07-15,Inactive,SMS,1510,289,19.14,93,32.18,1651.71,2168.58,1.31
213689,Weekend Special,2023-07-15,All,Email,8209,122,1.49,96,78.69,3370.3,3068,0.91
423400,Festival Offer,2023-07-15,Inactive,SMS,9187,761,8.28,36,4.73,2159.06,8869.57,4.11
657452,Flash Sale,2023-07-15,Premium,Social Media,7153,317,4.43,36,11.36,2016.31,9806.44,4.86
887333,Membership Drive,2023-07-15,Inactive,App,9984,226,2.26,13,5.75,3533.03,8919.7,2.52
305950,Category Promotion,2023-07-15,All,Email,4255,619,14.55,84,13.57,2276.84,9208.86,4.04
661714,App Push Notification,2023-07-15,Premium,SMS,3753,777,20.70,64,8.24,2350.89,8812.09,3.75
972551,Email Campaign,2023-07-15,Inactive,Email,8852,916,10.35,55,6.00,4331.7,6232.51,1.44
68051,Referral Program,2023-07-15,New Users,SMS,1221,370,30.30,100,27.03,3246.3,3523.6,1.09
306984,New User Discount,2023-07-14,New Users,SMS,8196,134,1.63,97,72.39,3213.56,3250.7,1.01
493848,Weekend Special,2023-07-14,New Users,App,8602,958,11.14,90,9.39,1964.28,4369.61,2.22
972640,Festival Offer,2023-07-14,Premium,SMS,5512,553,10.03,60,10.85,4142.86,4813.64,1.16
754665,Flash Sale,2023-07-14,Premium,App,1478,673,45.53,71,10.55,2062.1,4821.1,2.34
178824,Membership Drive,2023-07-14,All,Email,5858,664,11.33,100,15.06,3842.09,3792.75,0.99
499501,Category Promotion,2023-07-14,New Users,Social Media,3931,754,19.18,27,3.58,4332.72,6614.49,1.53
749308,App Push Notification,2023-07-14,Inactive,Social Media,3362,986,29.33,11,1.12,4260.64,3219.45,0.76
795205,Email Campaign,2023-07-14,All,Email,8204,656,8.00,82,12.50,3964.53,3924.21,0.99
660894,Referral Program,2023-07-14,New Users,SMS,4502,141,3.13,79,56.03,3196.43,2660.05,0.83
393135,New User Discount,2023-07-13,New Users,SMS,5279,669,12.67,31,4.63,2196.04,9389.84,4.28
125548,Weekend Special,2023-07-13,Premium,Email,6045,921,15.24,66,7.17,4797.31,7265.5,1.51
36165,Festival Offer,2023-07-13,All,Social Media,3027,142,4.69,71,50.00,3470.92,3886.22,1.12
25152,Flash Sale,2023-07-13,Premium,Social Media,3917,904,23.08,71,7.85,4815.28,5667.03,1.18
591537,Membership Drive,2023-07-13,Inactive,Social Media,9769,164,1.68,86,52.44,1987.75,2422.76,1.22
274625,Category Promotion,2023-07-13,Inactive,App,3531,996,28.21,80,8.03,4304.59,8202.98,1.91
306318,App Push Notification,2023-07-13,Inactive,Email,7293,720,9.87,59,8.19,4228.67,3596.5,0.85
73767,Email Campaign,2023-07-13,Inactive,SMS,5257,386,7.34,76,19.69,2884.06,7874.56,2.73
584170,Referral Program,2023-07-13,All,Email,7325,828,11.30,89,10.75,4996.63,5116.13,1.02
566146,New User Discount,2023-07-12,All,Social Media,6607,924,13.99,11,1.19,4683.64,6103.83,1.30
51111,Weekend Special,2023-07-12,New Users,Social Media,1643,111,6.76,16,14.41,1865.19,2020.16,1.08
891422,Festival Offer,2023-07-12,New Users,Social Media,9961,475,4.77,81,17.05,2162.22,7878.03,3.64
133960,Flash Sale,2023-07-12,New Users,SMS,6937,730,10.52,74,10.14,3662.89,8203.02,2.24
824502,Membership Drive,2023-07-12,Inactive,App,7982,315,3.95,67,21.27,2214.56,9071.28,4.10
983206,Category Promotion,2023-07-12,Inactive,Social Media,2426,154,6.35,83,53.90,2038.58,2045.48,1.00
387796,App Push Notification,2023-07-12,All,Email,3554,533,15.00,68,12.76,3967.92,5040.3,1.27
458781,Email Campaign,2023-07-12,Premium,Email,2916,469,16.08,63,13.43,1847.14,5549.8,3.00
93233,Referral Program,2023-07-12,Premium,App,2004,301,15.02,16,5.32,4868.16,9433,1.94
546714,New User Discount,2023-07-11,Premium,Email,9767,802,8.21,87,10.85,4676.8,4823.1,1.03
536321,Weekend Special,2023-07-11,Inactive,Email,5826,387,6.64,78,20.16,3214.92,6382.87,1.99
67981,Festival Offer,2023-07-11,New Users,SMS,8022,515,6.42,74,14.37,4262.09,5994.99,1.41
981958,Flash Sale,2023-07-11,New Users,App,8128,908,11.17,15,1.65,2476.03,4180.4,1.69
262210,Membership Drive,2023-07-11,All,Social Media,4746,576,12.14,53,9.20,3508.13,7355.88,2.10
2609,Category Promotion,2023-07-11,Premium,SMS,2631,337,12.81,61,18.10,4370.47,5547.84,1.27
8397,App Push Notification,2023-07-11,Inactive,App,4737,922,19.46,68,7.38,1445.99,5592.02,3.87
355668,Email Campaign,2023-07-11,Premium,App,9207,219,2.38,38,17.35,4363.03,4507.69,1.03
250230,Referral Program,2023-07-11,Inactive,SMS,2067,976,47.22,42,4.30,3649.51,5570.34,1.53
791827,New User Discount,2023-07-10,All,App,8877,364,4.10,36,9.89,4152.65,8956.32,2.16
163751,Weekend Special,2023-07-10,Premium,Email,2474,318,12.85,28,8.81,1258,9628.79,7.65
548306,Festival Offer,2023-07-10,Premium,Social Media,4505,335,7.44,87,25.97,2215.29,2565.74,1.16
312646,Flash Sale,2023-07-10,Inactive,App,3928,172,4.38,92,53.49,3838.58,7925.45,2.06
900404,Membership Drive,2023-07-10,New Users,Email,8221,262,3.19,14,5.34,2733.68,3848.13,1.41
397428,Category Promotion,2023-07-10,Premium,Social Media,8228,993,12.07,83,8.36,3886.84,5196.57,1.34
84111,App Push Notification,2023-07-10,Inactive,Social Media,2914,232,7.96,45,19.40,2469.96,4725.15,1.91
86288,Email Campaign,2023-07-10,Inactive,SMS,5812,875,15.06,53,6.06,3326.03,6404.98,1.93
121760,Referral Program,2023-07-10,Premium,SMS,4809,286,5.95,44,15.38,4945.14,7950.4,1.61
680748,New User Discount,2023-07-09,All,SMS,1775,779,43.89,24,3.08,4205.49,8473.31,2.01
96209,Weekend Special,2023-07-09,New Users,App,9659,946,9.79,51,5.39,4252.43,6647.21,1.56
546853,Festival Offer,2023-07-09,New Users,SMS,8120,966,11.90,22,2.28,1820.33,7287.29,4.00
606308,Flash Sale,2023-07-09,Inactive,App,7362,136,1.85,61,44.85,2794.09,8931.99,3.20
592577,Membership Drive,2023-07-09,Inactive,Email,2730,433,15.86,89,20.55,4602.22,3886.62,0.84
834630,Category Promotion,2023-07-09,Premium,App,5879,696,11.84,84,12.07,1391.16,3311.49,2.38
916636,App Push Notification,2023-07-09,New Users,App,3669,123,3.35,50,40.65,2880.23,8463.22,2.94
624230,Email Campaign,2023-07-09,Inactive,Email,4911,678,13.81,78,11.50,4253.24,6230.01,1.46
572706,Referral Program,2023-07-09,All,Email,9759,871,8.93,89,10.22,4886.45,4480.06,0.92
649672,New User Discount,2023-07-08,All,SMS,3076,862,28.02,88,10.21,4472.4,5228.62,1.17
729466,Weekend Special,2023-07-08,New Users,Email,6856,994,14.50,78,7.85,3506.31,3139.73,0.90
66951,Festival Offer,2023-07-08,New Users,App,5606,175,3.12,48,27.43,2952.1,7487.45,2.54
503572,Flash Sale,2023-07-08,All,SMS,6403,893,13.95,79,8.85,1071.64,4367.98,4.08
445777,Membership Drive,2023-07-08,Inactive,Email,1903,298,15.66,32,10.74,2610.63,7130.27,2.73
756003,Category Promotion,2023-07-08,All,Social Media,3529,479,13.57,67,13.99,2810.58,7165.08,2.55
52681,App Push Notification,2023-07-08,All,Email,6549,880,13.44,48,5.45,1623.8,3241.34,2.00
508911,Email Campaign,2023-07-08,New Users,Social Media,5516,954,17.30,85,8.91,4614.5,7033.37,1.52
834359,Referral Program,2023-07-08,All,Social Media,8529,983,11.53,61,6.21,2587.44,9390.8,3.63
61544,New User Discount,2023-07-07,Premium,Email,3152,784,24.87,23,2.93,2896.94,8139.03,2.81
440767,Weekend Special,2023-07-07,All,Social Media,7059,531,7.52,29,5.46,3721.46,2583.37,0.69
216502,Festival Offer,2023-07-07,Premium,App,7863,504,6.41,17,3.37,3806.03,5042.61,1.32
498643,Flash Sale,2023-07-07,Inactive,Social Media,5149,443,8.60,12,2.71,2947.59,6465.25,2.19
836506,Membership Drive,2023-07-07,New Users,Email,4746,604,12.73,83,13.74,2052.97,9466.22,4.61
806869,Category Promotion,2023-07-07,Inactive,SMS,2247,489,21.76,27,5.52,4782.35,6806.02,1.42
510463,App Push Notification,2023-07-07,All,App,3574,850,23.78,59,6.94,1787.41,8917.64,4.99
407752,Email Campaign,2023-07-07,Inactive,Social Media,3775,911,24.13,35,3.84,4864.2,9444.7,1.94
654403,Referral Program,2023-07-07,New Users,SMS,9905,147,1.48,60,40.82,3437.15,5621.05,1.64
337733,New User Discount,2023-07-06,New Users,SMS,7912,450,5.69,59,13.11,1538.03,6384.36,4.15
237841,Weekend Special,2023-07-06,Premium,Social Media,3034,156,5.14,44,28.21,2072.19,2237.18,1.08
792947,Festival Offer,2023-07-06,Premium,SMS,3954,853,21.57,15,1.76,1618.02,2701.93,1.67
702618,Flash Sale,2023-07-06,New Users,Email,1532,163,10.64,38,23.31,3374.94,2111.08,0.63
290811,Membership Drive,2023-07-06,Inactive,Email,7594,302,3.98,85,28.15,4612.16,9524.85,2.07
558205,Category Promotion,2023-07-06,Premium,Email,4883,494,10.12,28,5.67,3450.1,7891.06,2.29
131083,App Push Notification,2023-07-06,Premium,Email,6570,274,4.17,95,34.67,4673.12,7847.89,1.68
860570,Email Campaign,2023-07-06,New Users,Email,6344,340,5.36,80,23.53,4170.07,6627.13,1.59
